<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.21	16:00:00	0.65838	0.65840	0.65610	0.65681	7385	0	0
2024.03.21	20:00:00	0.65684	0.65747	0.65634	0.65686	2690	0	1
2024.03.22	00:00:00	0.65686	0.65766	0.65491	0.65493	4199	0	2
2024.03.22	04:00:00	0.65493	0.65513	0.65220	0.65267	5796	0	1
2024.03.22	08:00:00	0.65267	0.65320	0.65104	0.65133	6921	0	1
2024.03.22	12:00:00	0.65133	0.65288	0.65101	0.65276	6710	0	0
2024.03.22	16:00:00	0.65276	0.65309	0.65143	0.65182	6367	0	0
2024.03.22	20:00:00	0.65182	0.65187	0.65103	0.65129	2425	0	0
2024.03.25	00:00:00	0.65125	0.65337	0.65098	0.65305	5788	0	2
2024.03.25	04:00:00	0.65305	0.65437	0.65231	0.65254	4949	0	1
2024.03.25	08:00:00	0.65255	0.65313	0.65165	0.65271	5479	0	1
2024.03.25	12:00:00	0.65271	0.65449	0.65263	0.65411	4868	0	1
2024.03.25	16:00:00	0.65410	0.65468	0.65356	0.65390	3857	0	0
2024.03.25	20:00:00	0.65390	0.65422	0.65280	0.65383	1995	0	1
2024.03.26	00:00:00	0.65383	0.65544	0.65357	0.65476	4036	0	2
2024.03.26	04:00:00	0.65476	0.65524	0.65313	0.65395	4032	0	1
2024.03.26	08:00:00	0.65395	0.65550	0.65354	0.65521	5143	0	1
2024.03.26	12:00:00	0.65521	0.65590	0.65400	0.65452	5002	0	0
2024.03.26	16:00:00	0.65445	0.65468	0.65326	0.65338	5301	0	0
2024.03.26	20:00:00	0.65338	0.65369	0.65302	0.65315	1930	0	1
2024.03.27	00:00:00	0.65326	0.65383	0.65111	0.65182	4030	0	2
2024.03.27	04:00:00	0.65182	0.65303	0.65130	0.65265	4460	0	0
2024.03.27	08:00:00	0.65265	0.65325	0.65155	0.65248	6510	0	0
2024.03.27	12:00:00	0.65247	0.65317	0.65135	0.65220	5426	0	1
2024.03.27	16:00:00	0.65220	0.65321	0.65179	0.65253	4745	0	2
2024.03.27	20:00:00	0.65253	0.65347	0.65235	0.65305	1697	0	0
2024.03.28	00:00:00	0.65306	0.65306	0.65151	0.65280	5677	0	3
2024.03.28	04:00:00	0.65280	0.65406	0.65234	0.65239	4349	0	2
2024.03.28	08:00:00	0.65240	0.65262	0.64852	0.64877	5121	0	0
2024.03.28	12:00:00	0.64877	0.65158	0.64872	0.65127	6349	0	1
2024.03.28	16:00:00	0.65147	0.65280	0.65100	0.65181	6178	0	0
2024.03.28	20:00:00	0.65181	0.65214	0.65109	0.65127	2129	0	1
2024.03.29	00:00:00	0.65127	0.65248	0.65098	0.65173	1575	0	7
2024.03.29	04:00:00	0.65173	0.65182	0.65070	0.65090	1353	0	4
2024.03.29	08:00:00	0.65090	0.65148	0.65046	0.65143	1793	0	3
2024.03.29	12:00:00	0.65137	0.65327	0.65093	0.65283	1582	0	4
2024.03.29	16:00:00	0.65283	0.65306	0.65194	0.65207	1252	0	6
2024.03.29	20:00:00	0.65207	0.65256	0.65026	0.65140	955	0	7
2024.04.01	00:00:00	0.65180	0.65386	0.65122	0.65320	4441	0	2
2024.04.01	04:00:00	0.65322	0.65350	0.65174	0.65237	3107	0	0
2024.04.01	08:00:00	0.65237	0.65278	0.65146	0.65255	2458	0	1
2024.04.01	12:00:00	0.65255	0.65266	0.65073	0.65156	2298	0	1
2024.04.01	16:00:00	0.65155	0.65192	0.64806	0.64838	5368	0	0
2024.04.01	20:00:00	0.64838	0.64894	0.64821	0.64885	1328	0	2
2024.04.02	00:00:00	0.64887	0.64927	0.64753	0.64913	3454	0	2
2024.04.02	04:00:00	0.64913	0.64984	0.64848	0.64894	4952	0	2
2024.04.02	08:00:00	0.64894	0.65086	0.64861	0.65054	5494	0	0
2024.04.02	12:00:00	0.65053	0.65108	0.64957	0.64984	4427	0	1
2024.04.02	16:00:00	0.64984	0.65238	0.64955	0.65106	7401	0	0
2024.04.02	20:00:00	0.65107	0.65180	0.65089	0.65173	2064	0	0
2024.04.03	00:00:00	0.65173	0.65214	0.64996	0.65079	2551	0	4
2024.04.03	04:00:00	0.65078	0.65252	0.65038	0.65190	4904	0	2
2024.04.03	08:00:00	0.65190	0.65207	0.65031	0.65078	4713	0	0
2024.04.03	12:00:00	0.65078	0.65207	0.65051	0.65157	4843	0	0
2024.04.03	16:00:00	0.65158	0.65679	0.65114	0.65641	10001	0	0
2024.04.03	20:00:00	0.65641	0.65696	0.65601	0.65637	3523	0	0
2024.04.04	00:00:00	0.65637	0.65779	0.65544	0.65776	2868	0	3
2024.04.04	04:00:00	0.65776	0.65875	0.65736	0.65849	3418	0	1
2024.04.04	08:00:00	0.65849	0.65986	0.65849	0.65968	4789	0	0
2024.04.04	12:00:00	0.65968	0.66163	0.65953	0.66151	4687	0	0
2024.04.04	16:00:00	0.66151	0.66188	0.66091	0.66143	5116	0	0
2024.04.04	20:00:00	0.66142	0.66162	0.65791	0.65873	6352	0	1
2024.04.05	00:00:00	0.65870	0.65920	0.65817	0.65892	3937	0	3
2024.04.05	04:00:00	0.65892	0.65910	0.65618	0.65715	5212	0	2
2024.04.05	08:00:00	0.65715	0.65856	0.65695	0.65833	5131	0	1
2024.04.05	12:00:00	0.65833	0.65917	0.65504	0.65619	6820	0	0
2024.04.05	16:00:00	0.65619	0.65865	0.65491	0.65841	11311	0	1
2024.04.05	20:00:00	0.65839	0.65857	0.65773	0.65783	3632	0	1
2024.04.08	00:00:00	0.65709	0.65753	0.65593	0.65607	3421	0	2
2024.04.08	04:00:00	0.65605	0.65887	0.65598	0.65789	6951	0	1
2024.04.08	08:00:00	0.65789	0.65879	0.65758	0.65801	6994	0	0
2024.04.08	12:00:00	0.65801	0.65929	0.65782	0.65921	5324	0	1
2024.04.08	16:00:00	0.65923	0.66098	0.65923	0.66004	8021	0	0
2024.04.08	20:00:00	0.66004	0.66079	0.65996	0.66035	2494	0	1
2024.04.09	00:00:00	0.66027	0.66083	0.65980	0.66046	2550	0	0
2024.04.09	04:00:00	0.66046	0.66121	0.65984	0.66083	5162	0	1
2024.04.09	08:00:00	0.66082	0.66117	0.65983	0.66113	4784	0	1
2024.04.09	12:00:00	0.66113	0.66353	0.66096	0.66317	5658	0	0
2024.04.09	16:00:00	0.66317	0.66441	0.66157	0.66187	9299	0	0
2024.04.09	20:00:00	0.66186	0.66285	0.66159	0.66279	4189	0	0
2024.04.10	00:00:00	0.66278	0.66310	0.66181	0.66266	2005	0	2
2024.04.10	04:00:00	0.66265	0.66294	0.66169	0.66210	4713	0	2
2024.04.10	08:00:00	0.66210	0.66283	0.66195	0.66261	4691	0	1
2024.04.10	12:00:00	0.66261	0.66273	0.65475	0.65552	7234	0	0
2024.04.10	16:00:00	0.65553	0.65557	0.64986	0.65069	15079	0	0
2024.04.10	20:00:00	0.65068	0.65226	0.64987	0.65120	9404	0	0
2024.04.11	00:00:00	0.65118	0.65133	0.65017	0.65078	3627	0	3
2024.04.11	04:00:00	0.65077	0.65216	0.65065	0.65182	6094	0	1
2024.04.11	08:00:00	0.65182	0.65300	0.65139	0.65214	7823	0	1
2024.04.11	12:00:00	0.65213	0.65472	0.65117	0.65451	9836	0	0
2024.04.11	16:00:00	0.65451	0.65528	0.65094	0.65240	13347	0	0
2024.04.11	20:00:00	0.65240	0.65456	0.65206	0.65372	5774	0	0
2024.04.12	00:00:00	0.65374	0.65421	0.65206	0.65384	2631	0	3
2024.04.12	04:00:00	0.65385	0.65430	0.65258	0.65261	5025	0	2
2024.04.12	08:00:00	0.65261	0.65299	0.65087	0.65134	7439	0	0
2024.04.12	12:00:00	0.65136	0.65149	0.64750	0.64763	7502	0	0
2024.04.12	16:00:00	0.64764	0.64795	0.64612	0.64627	13533	0	1
2024.04.12	20:00:00	0.64627	0.64682	0.64559	0.64616	6503	0	1
2024.04.15	00:00:00	0.64700	0.64798	0.64591	0.64703	4034	0	3
2024.04.15	04:00:00	0.64703	0.64881	0.64592	0.64862	7042	0	1
2024.04.15	08:00:00	0.64862	0.64930	0.64759	0.64818	8335	0	1
2024.04.15	12:00:00	0.64818	0.64878	0.64634	0.64791	8050	0	1
2024.04.15	16:00:00	0.64791	0.64869	0.64536	0.64583	13074	0	0
2024.04.15	20:00:00	0.64581	0.64608	0.64375	0.64414	7158	0	0
2024.04.16	00:00:00	0.64395	0.64440	0.64240	0.64241	3772	0	3
2024.04.16	04:00:00	0.64241	0.64273	0.64080	0.64221	7487	0	1
2024.04.16	08:00:00	0.64221	0.64285	0.64117	0.64139	8735	0	0
2024.04.16	12:00:00	0.64139	0.64262	0.64093	0.64170	7836	0	0
2024.04.16	16:00:00	0.64174	0.64179	0.63972	0.64081	13496	0	1
2024.04.16	20:00:00	0.64081	0.64195	0.63891	0.64009	10596	0	0
2024.04.17	00:00:00	0.64010	0.64185	0.63962	0.64129	4285	0	3
2024.04.17	04:00:00	0.64129	0.64235	0.64091	0.64133	5937	0	1
2024.04.17	08:00:00	0.64133	0.64317	0.64027	0.64265	8073	0	1
2024.04.17	12:00:00	0.64264	0.64294	0.64181	0.64239	6947	0	0
2024.04.17	16:00:00	0.64237	0.64371	0.64085	0.64181	12302	0	0
2024.04.17	20:00:00	0.64181	0.64460	0.64171	0.64343	8709	0	0
2024.04.18	00:00:00	0.64317	0.64415	0.64226	0.64396	2979	0	3
2024.04.18	04:00:00	0.64396	0.64562	0.64313	0.64472	7239	0	1
2024.04.18	08:00:00	0.64472	0.64553	0.64408	0.64474	7503	0	1
2024.04.18	12:00:00	0.64475	0.64485	0.64334	0.64406	6827	0	1
2024.04.18	16:00:00	0.64407	0.64458	0.64251	0.64285	16065	0	1
2024.04.18	20:00:00	0.64285	0.64287	0.64163	0.64209	8531	0	0
2024.04.19	00:00:00	0.64187	0.64253	0.64051	0.64062	4572	0	3
2024.04.19	04:00:00	0.64062	0.64092	0.63619	0.64000	27648	0	1
2024.04.19	08:00:00	0.64000	0.64248	0.63935	0.64154	15328	0	0
2024.04.19	12:00:00	0.64152	0.64265	0.64056	0.64207	7009	0	1
2024.04.19	16:00:00	0.64208	0.64327	0.64075	0.64212	10733	0	1
2024.04.19	20:00:00	0.64211	0.64258	0.64130	0.64166	6377	0	1
2024.04.22	00:00:00	0.64076	0.64431	0.64045	0.64322	3431	0	2
2024.04.22	04:00:00	0.64322	0.64548	0.64319	0.64345	5277	0	1
2024.04.22	08:00:00	0.64345	0.64371	0.64260	0.64353	5494	0	1
2024.04.22	12:00:00	0.64352	0.64439	0.64326	0.64374	4955	0	0
2024.04.22	16:00:00	0.64374	0.64443	0.64245	0.64416	6504	0	1
2024.04.22	20:00:00	0.64416	0.64536	0.64416	0.64489	3284	0	1
2024.04.23	00:00:00	0.64489	0.64595	0.64428	0.64593	2051	0	3
2024.04.23	04:00:00	0.64593	0.64652	0.64501	0.64586	4512	0	1
2024.04.23	08:00:00	0.64586	0.64618	0.64441	0.64443	5711	0	1
2024.04.23	12:00:00	0.64442	0.64569	0.64410	0.64557	4404	0	1
2024.04.23	16:00:00	0.64557	0.64899	0.64506	0.64843	8740	0	0
2024.04.23	20:00:00	0.64843	0.64899	0.64830	0.64863	3153	0	0
2024.04.24	00:00:00	0.64841	0.64954	0.64712	0.64942	2408	0	3
2024.04.24	04:00:00	0.64943	0.65293	0.64930	0.65176	4759	0	1
2024.04.24	08:00:00	0.65176	0.65206	0.65014	0.65047	4637	0	1
2024.04.24	12:00:00	0.65049	0.65094	0.64962	0.64993	4644	0	0
2024.04.24	16:00:00	0.64992	0.65062	0.64830	0.64922	7802	0	0
2024.04.24	20:00:00	0.64922	0.65036	0.64902	0.64971	4501	0	1
2024.04.25	00:00:00	0.64964	0.65028	0.64847	0.64999	2468	0	3
2024.04.25	04:00:00	0.64999	0.65100	0.64913	0.65063	3279	0	3
2024.04.25	08:00:00	0.65064	0.65295	0.65049	0.65287	4174	0	0
2024.04.25	12:00:00	0.65286	0.65389	0.64919	0.64976	5408	0	0
2024.04.25	16:00:00	0.64981	0.65142	0.64853	0.65126	10054	0	0
2024.04.25	20:00:00	0.65126	0.65216	0.65100	0.65179	4560	0	1
2024.04.26	00:00:00	0.65179	0.65267	0.65135	0.65250	2320	0	2
2024.04.26	04:00:00	0.65250	0.65319	0.65181	0.65273	4746	0	3
2024.04.26	08:00:00	0.65273	0.65538	0.65267	0.65482	6588	0	1
2024.04.26	12:00:00	0.65480	0.65538	0.65310	0.65437	6165	0	0
2024.04.26	16:00:00	0.65440	0.65492	0.65171	0.65306	8893	0	1
2024.04.26	20:00:00	0.65306	0.65399	0.65292	0.65326	2902	0	2
2024.04.29	00:00:00	0.65240	0.65510	0.65165	0.65503	2496	0	4
2024.04.29	04:00:00	0.65503	0.65864	0.65457	0.65758	7594	0	1
2024.04.29	08:00:00	0.65758	0.65801	0.65494	0.65565	8861	0	0
2024.04.29	12:00:00	0.65565	0.65699	0.65537	0.65558	5231	0	0
2024.04.29	16:00:00	0.65557	0.65720	0.65459	0.65686	6890	0	1
2024.04.29	20:00:00	0.65688	0.65736	0.65591	0.65657	4136	0	0
2024.04.30	00:00:00	0.65656	0.65672	0.65538	0.65599	2576	0	3
2024.04.30	04:00:00	0.65599	0.65641	0.65299	0.65330	4711	0	1
2024.04.30	08:00:00	0.65330	0.65331	0.65138	0.65274	4826	0	1
2024.04.30	12:00:00	0.65276	0.65365	0.64975	0.64995	5696	0	1
2024.04.30	16:00:00	0.65002	0.65096	0.64816	0.64868	9734	0	0
2024.04.30	20:00:00	0.64868	0.64920	0.64711	0.64721	4230	0	1
2024.05.01	00:00:00	0.64728	0.64790	0.64657	0.64657	2613	0	3
2024.05.01	04:00:00	0.64657	0.64730	0.64651	0.64711	2947	0	2
2024.05.01	08:00:00	0.64710	0.64810	0.64698	0.64798	3214	0	1
2024.05.01	12:00:00	0.64800	0.64924	0.64779	0.64849	4415	0	1
2024.05.01	16:00:00	0.64849	0.64973	0.64829	0.64891	7260	0	0
2024.05.01	20:00:00	0.64892	0.65399	0.64830	0.65223	12037	0	0
2024.05.02	00:00:00	0.65219	0.65326	0.65128	0.65220	3996	0	3
2024.05.02	04:00:00	0.65219	0.65382	0.65153	0.65344	5568	0	2
2024.05.02	08:00:00	0.65343	0.65487	0.65323	0.65368	7413	0	2
2024.05.02	12:00:00	0.65369	0.65428	0.65197	0.65289	7187	0	1
2024.05.02	16:00:00	0.65289	0.65594	0.65167	0.65567	10362	0	1
2024.05.02	20:00:00	0.65569	0.65731	0.65546	0.65646	5006	0	1
2024.05.03	00:00:00	0.65614	0.65788	0.65596	0.65781	3239	0	4
2024.05.03	04:00:00	0.65781	0.65850	0.65704	0.65732	5172	0	1
2024.05.03	08:00:00	0.65732	0.65835	0.65679	0.65816	6014	0	0
2024.05.03	12:00:00	0.65817	0.66469	0.65773	0.66371	7107	0	0
2024.05.03	16:00:00	0.66366	0.66485	0.66001	0.66108	13801	0	0
2024.05.03	20:00:00	0.66108	0.66152	0.66056	0.66088	3922	0	0
2024.05.06	00:00:00	0.66160	0.66175	0.66025	0.66162	2877	0	3
2024.05.06	04:00:00	0.66162	0.66239	0.66105	0.66142	4465	0	2
2024.05.06	08:00:00	0.66142	0.66296	0.66096	0.66273	4370	0	1
2024.05.06	12:00:00	0.66274	0.66381	0.66233	0.66339	3807	0	2
2024.05.06	16:00:00	0.66339	0.66364	0.66194	0.66264	4927	0	0
2024.05.06	20:00:00	0.66264	0.66292	0.66198	0.66248	2409	0	0
2024.05.07	00:00:00	0.66246	0.66435	0.66149	0.66391	2632	0	2
2024.05.07	04:00:00	0.66386	0.66427	0.65973	0.66076	5390	0	1
2024.05.07	08:00:00	0.66077	0.66134	0.65866	0.65996	5458	0	0
2024.05.07	12:00:00	0.65996	0.66193	0.65925	0.66186	4600	0	0
2024.05.07	16:00:00	0.66186	0.66237	0.66000	0.66014	6162	0	0
2024.05.07	20:00:00	0.66015	0.66025	0.65880	0.65970	3580	0	0
2024.05.08	00:00:00	0.65967	0.65985	0.65810	0.65817	2528	0	3
2024.05.08	04:00:00	0.65817	0.65825	0.65690	0.65770	4914	0	2
2024.05.08	08:00:00	0.65770	0.65815	0.65643	0.65651	4545	0	1
2024.05.08	12:00:00	0.65651	0.65733	0.65577	0.65618	4042	0	1
2024.05.08	16:00:00	0.65619	0.65849	0.65617	0.65767	5577	0	1
2024.05.08	20:00:00	0.65767	0.65795	0.65748	0.65786	3113	0	0
2024.05.09	00:00:00	0.65786	0.65813	0.65691	0.65704	2288	0	3
2024.05.09	04:00:00	0.65705	0.65861	0.65696	0.65789	4611	0	2
2024.05.09	08:00:00	0.65789	0.65807	0.65652	0.65760	4129	0	1
2024.05.09	12:00:00	0.65760	0.66074	0.65733	0.66026	5337	0	0
2024.05.09	16:00:00	0.66027	0.66123	0.65898	0.66087	7183	0	1
2024.05.09	20:00:00	0.66087	0.66206	0.66075	0.66193	2960	0	0
2024.05.10	00:00:00	0.66191	0.66226	0.66014	0.66115	2629	0	4
2024.05.10	04:00:00	0.66115	0.66179	0.65989	0.66066	3995	0	2
2024.05.10	08:00:00	0.66066	0.66167	0.66063	0.66084	5378	0	1
2024.05.10	12:00:00	0.66086	0.66129	0.66039	0.66091	5023	0	1
2024.05.10	16:00:00	0.66092	0.66221	0.65961	0.66067	7402	0	1
2024.05.10	20:00:00	0.66068	0.66091	0.66016	0.66034	2196	0	0
2024.05.13	00:00:00	0.66010	0.66064	0.65938	0.65951	2508	0	4
2024.05.13	04:00:00	0.65951	0.66003	0.65854	0.65945	4675	0	1
2024.05.13	08:00:00	0.65945	0.66095	0.65934	0.66078	4423	0	1
2024.05.13	12:00:00	0.66079	0.66245	0.66062	0.66223	4161	0	1
2024.05.13	16:00:00	0.66223	0.66286	0.66048	0.66074	5692	0	0
2024.05.13	20:00:00	0.66074	0.66097	0.66014	0.66072	2331	0	2
2024.05.14	00:00:00	0.66070	0.66118	0.66024	0.66045	2182	0	4
2024.05.14	04:00:00	0.66046	0.66086	0.65980	0.65995	3867	0	2
2024.05.14	08:00:00	0.65995	0.66085	0.65979	0.66030	3791	0	0
2024.05.14	12:00:00	0.66030	0.66221	0.65790	0.66175	5118	0	0
2024.05.14	16:00:00	0.66175	0.66275	0.66124	0.66204	7724	0	0
2024.05.14	20:00:00	0.66204	0.66273	0.66164	0.66261	2411	0	0
2024.05.15	00:00:00	0.66229	0.66305	0.66184	0.66260	1932	0	3
2024.05.15	04:00:00	0.66262	0.66508	0.66210	0.66416	3585	0	1
2024.05.15	08:00:00	0.66415	0.66481	0.66385	0.66457	4790	0	1
2024.05.15	12:00:00	0.66455	0.66787	0.66333	0.66613	6194	0	0
2024.05.15	16:00:00	0.66613	0.66869	0.66282	0.66862	9830	0	0
2024.05.15	20:00:00	0.66862	0.66949	0.66846	0.66928	3923	0	0
2024.05.16	00:00:00	0.66909	0.67137	0.66775	0.67119	3546	0	3
2024.05.16	04:00:00	0.67118	0.67119	0.66768	0.66865	7076	0	1
2024.05.16	08:00:00	0.66865	0.66897	0.66741	0.66799	5481	0	1
2024.05.16	12:00:00	0.66801	0.66822	0.66648	0.66665	5212	0	1
2024.05.16	16:00:00	0.66665	0.66824	0.66540	0.66783	6532	0	1
2024.05.16	20:00:00	0.66781	0.66830	0.66740	0.66776	3340	0	0
2024.05.17	00:00:00	0.66765	0.66834	0.66701	0.66729	2560	0	0
2024.05.17	04:00:00	0.66729	0.66762	0.66584	0.66624	4134	0	1
2024.05.17	08:00:00	0.66624	0.66767	0.66506	0.66544	4605	0	1
2024.05.17	12:00:00	0.66544	0.66628	0.66487	0.66622	3184	0	1
2024.05.17	16:00:00	0.66622	0.66923	0.66622	0.66856	6218	0	1
2024.05.17	20:00:00	0.66856	0.67009	0.66852	0.66928	3073	0	1
2024.05.20	00:00:00	0.66930	0.67046	0.66885	0.67002	3332	0	0
2024.05.20	04:00:00	0.67001	0.67092	0.66945	0.67065	4781	0	1
2024.05.20	08:00:00	0.67065	0.67084	0.66897	0.66928	4504	0	1
2024.05.20	12:00:00	0.66928	0.66966	0.66617	0.66653	4306	0	0
2024.05.20	16:00:00	0.66653	0.66818	0.66650	0.66748	6188	0	1
2024.05.20	20:00:00	0.66747	0.66794	0.66660	0.66670	2937	0	0
2024.05.21	00:00:00	0.66671	0.66748	0.66646	0.66711	2373	0	3
2024.05.21	04:00:00	0.66711	0.66750	0.66464	0.66571	5004	0	1
2024.05.21	08:00:00	0.66575	0.66694	0.66526	0.66653	4427	0	1
2024.05.21	12:00:00	0.66653	0.66789	0.66646	0.66711	4583	0	1
2024.05.21	16:00:00	0.66711	0.66788	0.66570	0.66642	8094	0	1
2024.05.21	20:00:00	0.66642	0.66681	0.66600	0.66648	3007	0	0
2024.05.22	00:00:00	0.66624	0.66716	0.66615	0.66680	2093	0	0
2024.05.22	04:00:00	0.66677	0.66850	0.66627	0.66677	4947	0	1
2024.05.22	08:00:00	0.66678	0.66744	0.66531	0.66609	4747	0	1
2024.05.22	12:00:00	0.66609	0.66669	0.66441	0.66454	5103	0	1
2024.05.22	16:00:00	0.66454	0.66562	0.66327	0.66396	7346	0	1
2024.05.22	20:00:00	0.66396	0.66427	0.66078	0.66192	5847	0	0
2024.05.23	00:00:00	0.66186	0.66245	0.66026	0.66177	3050	0	3
2024.05.23	04:00:00	0.66176	0.66331	0.66146	0.66274	4885	0	1
2024.05.23	08:00:00	0.66272	0.66304	0.66174	0.66279	5695	0	0
2024.05.23	12:00:00	0.66279	0.66457	0.66263	0.66413	5333	0	1
2024.05.23	16:00:00	0.66414	0.66530	0.66193	0.66203	10757	0	1
2024.05.23	20:00:00	0.66202	0.66203	0.65977	0.66056	6176	0	0
2024.05.24	00:00:00	0.66057	0.66068	0.65946	0.66013	2994	0	3
2024.05.24	04:00:00	0.66013	0.66047	0.65919	0.66012	4574	0	1
2024.05.24	08:00:00	0.66014	0.66136	0.65941	0.66115	4845	0	1
2024.05.24	12:00:00	0.66115	0.66202	0.66074	0.66163	4692	0	1
2024.05.24	16:00:00	0.66165	0.66364	0.66130	0.66289	7257	0	1
2024.05.24	20:00:00	0.66290	0.66361	0.66263	0.66273	3711	0	0
2024.05.27	00:00:00	0.66250	0.66339	0.66214	0.66292	1813	0	3
2024.05.27	04:00:00	0.66291	0.66377	0.66270	0.66358	3252	0	1
2024.05.27	08:00:00	0.66357	0.66427	0.66315	0.66413	3347	0	1
2024.05.27	12:00:00	0.66413	0.66502	0.66410	0.66495	3424	0	1
2024.05.27	16:00:00	0.66498	0.66599	0.66491	0.66543	3916	0	1
2024.05.27	20:00:00	0.66546	0.66583	0.66497	0.66497	1019	0	0
2024.05.28	00:00:00	0.66524	0.66603	0.66498	0.66543	2403	0	3
2024.05.28	04:00:00	0.66542	0.66738	0.66539	0.66685	4315	0	1
2024.05.28	08:00:00	0.66687	0.66704	0.66552	0.66592	4787	0	1
2024.05.28	12:00:00	0.66592	0.66719	0.66562	0.66697	4435	0	1
2024.05.28	16:00:00	0.66697	0.66797	0.66515	0.66589	7628	0	1
2024.05.28	20:00:00	0.66589	0.66602	0.66425	0.66491	4510	0	1
2024.05.29	00:00:00	0.66488	0.66508	0.66385	0.66416	2972	0	0
2024.05.29	04:00:00	0.66416	0.66656	0.66400	0.66498	5208	0	1
2024.05.29	08:00:00	0.66498	0.66618	0.66421	0.66507	6463	0	1
2024.05.29	12:00:00	0.66507	0.66518	0.66266	0.66304	5952	0	1
2024.05.29	16:00:00	0.66305	0.66315	0.66120	0.66188	8601	0	1
2024.05.29	20:00:00	0.66186	0.66227	0.66088	0.66095	3852	0	0
2024.05.30	00:00:00	0.66063	0.66142	0.66057	0.66105	3009	0	2
2024.05.30	04:00:00	0.66106	0.66203	0.66001	0.66069	6167	0	1
2024.05.30	08:00:00	0.66067	0.66166	0.65908	0.66143	7346	0	0
2024.05.30	12:00:00	0.66141	0.66358	0.66077	0.66330	6876	0	0
2024.05.30	16:00:00	0.66330	0.66477	0.66280	0.66442	8782	0	1
2024.05.30	20:00:00	0.66442	0.66459	0.66267	0.66323	3777	0	0
2024.05.31	00:00:00	0.66285	0.66372	0.66216	0.66366	2980	0	3
2024.05.31	04:00:00	0.66366	0.66396	0.66266	0.66334	6023	0	0
2024.05.31	08:00:00	0.66334	0.66438	0.66281	0.66395	6087	0	1
2024.05.31	12:00:00	0.66395	0.66676	0.66365	0.66655	6780	0	0
2024.05.31	16:00:00	0.66651	0.66727	0.66330	0.66405	10590	0	0
2024.05.31	20:00:00	0.66405	0.66545	0.66396	0.66527	5071	0	1
2024.06.03	00:00:00	0.66430	0.66633	0.66415	0.66614	2998	0	3
2024.06.03	04:00:00	0.66614	0.66648	0.66443	0.66478	4745	0	1
2024.06.03	08:00:00	0.66477	0.66484	0.66326	0.66423	6208	0	1
2024.06.03	12:00:00	0.66423	0.66667	0.66349	0.66636	6360	0	1
2024.06.03	16:00:00	0.66636	0.66951	0.66602	0.66722	10518	0	0
2024.06.03	20:00:00	0.66721	0.66893	0.66635	0.66890	5123	0	0
2024.06.04	00:00:00	0.66887	0.66985	0.66640	0.66880	3136	0	3
2024.06.04	04:00:00	0.66880	0.66889	0.66751	0.66816	4864	0	1
2024.06.04	08:00:00	0.66816	0.66829	0.66467	0.66507	7436	0	0
2024.06.04	12:00:00	0.66504	0.66515	0.66305	0.66440	7959	0	1
2024.06.04	16:00:00	0.66441	0.66529	0.66343	0.66437	11037	0	1
2024.06.04	20:00:00	0.66436	0.66539	0.66404	0.66488	5551	0	1
2024.06.05	00:00:00	0.66454	0.66554	0.66389	0.66501	2753	0	0
2024.06.05	04:00:00	0.66500	0.66643	0.66438	0.66606	4891	0	1
2024.06.05	08:00:00	0.66606	0.66624	0.66509	0.66516	5441	0	0
2024.06.05	12:00:00	0.66516	0.66517	0.66397	0.66492	5704	0	0
2024.06.05	16:00:00	0.66493	0.66545	0.66260	0.66422	10358	0	1
2024.06.05	20:00:00	0.66424	0.66535	0.66390	0.66470	3243	0	0
2024.06.06	00:00:00	0.66443	0.66668	0.66443	0.66654	2538	0	3
2024.06.06	04:00:00	0.66652	0.66834	0.66602	0.66615	5993	0	1
2024.06.06	08:00:00	0.66617	0.66628	0.66439	0.66504	5512	0	1
2024.06.06	12:00:00	0.66503	0.66540	0.66356	0.66387	6542	0	1
2024.06.06	16:00:00	0.66387	0.66631	0.66334	0.66612	8983	0	1
2024.06.06	20:00:00	0.66612	0.66728	0.66607	0.66656	5505	0	0
2024.06.07	00:00:00	0.66590	0.66700	0.66590	0.66657	2655	0	3
2024.06.07	04:00:00	0.66657	0.66779	0.66624	0.66750	5164	0	1
2024.06.07	08:00:00	0.66752	0.66810	0.66619	0.66660	6193	0	1
2024.06.07	12:00:00	0.66660	0.66701	0.66059	0.66072	7747	0	0
2024.06.07	16:00:00	0.66070	0.66139	0.65802	0.65893	11570	0	0
2024.06.07	20:00:00	0.65894	0.65897	0.65785	0.65789	5869	0	1
2024.06.10	00:00:00	0.65774	0.65846	0.65753	0.65789	3749	0	3
2024.06.10	04:00:00	0.65791	0.65926	0.65759	0.65903	4451	0	1
2024.06.10	08:00:00	0.65904	0.65978	0.65849	0.65857	6058	0	0
2024.06.10	12:00:00	0.65856	0.66014	0.65835	0.65913	5931	0	0
2024.06.10	16:00:00	0.65913	0.66106	0.65856	0.66051	7260	0	1
2024.06.10	20:00:00	0.66050	0.66108	0.66016	0.66093	3848	0	0
2024.06.11	00:00:00	0.66060	0.66120	0.66012	0.66019	2725	0	3
2024.06.11	04:00:00	0.66019	0.66034	0.65910	0.65975	5513	0	1
2024.06.11	08:00:00	0.65975	0.66085	0.65972	0.66001	5419	0	1
2024.06.11	12:00:00	0.66002	0.66046	0.65885	0.66037	6994	0	1
